id,name,description
"18460049-f8c3-488c-a2df-6cac92762bb1","Windmills",
"191fa81a-fb9d-42d3-a2bf-d161a54eebb9","Books and Libraries",
"1944cf3a-3048-4ab0-ad70-063961007e02","Construction works",
"194658be-facc-4e14-bac9-9cff09de36eb","Player Theresa - Jail Recovery",
"1a306045-415a-438d-b612-6f354b8717e2","Bakers",
"1a775793-dc9b-4d14-b2b6-5dde2f314322","Zimburg Family",
"1acdcbbd-c47d-45a1-a839-4a292cb9e646","Fabrics",
"1b86388a-99d5-4321-9f8c-345eb6f5e62b","Jews",
"1b879096-d118-46d9-8e0f-281045f50e30","Courtliness",
"1ba52d97-abef-4e36-8d2f-71d4a3c61123","Municipal Finances",
"1baabb30-8619-4fe9-a8ea-5322b6d13e77","Sedletz Ossuary",
"1bb2892a-43a1-40c0-88cb-0f8753ea92dc","Gothic Architecture",
"1c52755d-c0b3-49e2-8af4-89d308f4df91","first_aid_I_ability",
"1c8ff24a-e3fb-48db-90c9-f2034c129886","Noble Officials",
"1d8d37bf-67fb-41d1-9661-edfebbc9b0d2","Prague",
"1e481442-0ea3-4af1-8ea4-47d579ffa51a","Charity",
"1e53b07d-8012-44b1-ace6-3504558f04aa","Hardcore Mode",
"1e7c2255-b068-47a0-9447-4e0fe5205e8c","Hardcore Mode - Buff",
"1f0caa02-f824-4421-8621-97cc4d6baafb","Jitka of Kunstadt",
"1f8a2070-c21e-4d11-b3e0-f379c5394291","Stonemason",
"1fe29784-4e8a-4e1f-9f78-06ee76bd7e93","Tools",
"200a9a17-be64-437d-9354-d993f97b8182","Armoury",
"21cf8626-284c-4f85-a1ed-0eaaeae8d6ed","tackle - companion",
"2381b050-5d9d-4f8b-977f-c20d70b6759c","Noble Marriages",
"23d8345b-a8f0-4bf2-84de-f6a5ce232822","Alchemy",
"245b6b57-655a-4b04-a5af-8679dd7cb3ed","Hygiene",
"24a9b014-9415-44af-9053-40c224ce7f42","Locksmiths",
"24e01c3b-eba8-47fa-a74b-1132fcbda216","Diseases",
"2542f0bd-ebb1-4dc7-a13a-08deb50f1204","Gardens",
"25ab34de-54a5-4400-9968-7870340a186b","Highborn Prisoners",
"27c70159-3e9a-4cca-8715-9dca1f4ab805","Musa of Mali",
"27c8fc49-d465-48fe-87a9-0417ec507fc0","Chronicles",
"280c4479-84cc-4936-b03b-a094bafc1ca0","first_aid_I_script",
"2946fd76-7278-47e0-8078-92de62e0b94f","Baths and Bathmaids",
"296aeca5-029e-4bd3-9e25-59d2bff762da","St. Wenceslas' Crown",
"2a4a3b49-7b74-4e00-8e03-58ecfcbd481a","Childbirth and Obstetrics",
"2b024592-efdc-4282-916a-e5ceb0197bd8","Heavyduty pony Companion",
"2ccea5e0-5a8d-4c48-b219-79554b377d9e","Sigismund of Luxembourg",
"2cf779bd-b04e-4bf8-83f6-ea4ecf93f3f5","Miskowitz",
"2cfb52ff-05f8-4277-bcb8-c10e821b2a78","Beggars",
"2d3236c2-08c8-41f1-999a-10d73a5e2b96","Water-Driven Sawmills",
"2eb5a46b-3d1e-460a-b4b8-f8373bad96c6","Painters",
"2f446df8-79ba-4f94-93f3-d679a670e025","The Burning of Skalitz",
"300440d6-e9c8-4386-94e2-6b93e9eddb98","Brotherhood of Corpus Christi",
"31446b2c-2973-48e2-93a9-95204b17e85b","Heraldry",
"31a75f15-af01-4d5d-bae6-cb979cfc874b","Faith and Devotion",
"31b80a19-1dce-413b-bdc6-10f1744de599","closed_visor_debuff",
"348ec66f-2a5c-4995-9a32-084c271a28e4","Mesoles",
"34d15c53-dfcb-4a44-af90-96bd52467b35","Islam",
"34d9159a-69b0-4476-a6a7-9739feaec657","Permit to carry a weapon in Kuttenberg","For your help to the Kuttenberg swordfighting brotherhood\, you were granted permission to carry weapons for personal protection\, inside the city walls. The permit applies only to melee weapons\, not to ranged weapons or the wearing of armour."
"35c6cae3-59a1-44d2-b39f-5314d9ba5141","Music",
"366b32c0-42c7-4166-850f-7c6cdb6e2e97","Albich of Uniczow",
"37433f7b-9c2e-48e2-bce7-af8d34b403c8","Nightmares","Since childhood you have been troubled by a recurring nightmare in which you are being chased by a colourful jester. Although the dream is repeated night after night\, it still frightens you as much as when you were little. You awake so shook up that all your stats are lowered for a while."
"386fd13a-bf90-4ad1-88b3-20ce22aa9f3b","Kuttenberg",
"3a67532c-5d97-4c05-a68e-a1fe0ce124ba","Charles IV",
"3a67ecae-81cc-4fa6-8119-97078b44aad2","Player fader protection",
"3ac224b1-465b-4c69-a00c-539d13fb90c6","Villages of the Trosky Region",
"3c063202-799a-4c5e-b46a-be706f99805f","Prostitution",
"3c934831-99c9-44e5-9f1c-7c3ace7b3b37","Feudalism",
"3d375b13-001f-449c-b186-f49ed22c5fb7","Winegrowers",
"3d58547a-bd9b-4260-9013-12d3e49f681c","Arma Diaboli",
"3d9c9a1b-dee4-4d9f-b756-1cbf5e5f06cb","Life in a Military Camp",
"3da4731a-76c4-42b0-8680-2f4a64ee2333","alarm - companion",
"3db58f16-0f80-42e3-bf20-03965465ce62","Coin Minting",
"3e22265b-5db8-4ab2-878d-940fab2e97fa","Woodcutter",
"3e45a6d5-f5e3-464e-858c-c63f3eb2a10c","Beverages",
"3e664a4c-7d5f-439f-a73c-e0359671575c","Ratter","Other dogs don't react or bark at yours. Enemy dogs will still attack however."
"4029a057-492c-4b6c-9a47-1616bc658f81","Player",
"42a1dca4-3506-41f2-a67f-dd658cf214c0","Town Gates",
"431c61fb-c0ca-4dba-af80-d13219db8657","Damascus steel",
"43412723-c906-474a-a8de-3711a011a8c7","Tithes",
"43e912f3-a202-4cd0-b45d-beadf0e61ef6","Wenceslas IV",
"4435a68a-f420-4f0c-9c1d-dd4134c8a795","Counterfeiting",
"44cc5f4b-3341-4e64-9ae9-1de47a60d07d","Smugglers",
"4562bdc8-054c-43c6-b625-f133c88e6465","Vineyards and Wine Production",
"45cf9c16-5767-4587-bbef-e833553f4cdd","Sedletz Monastery",
"46f3ea9c-2564-4801-99d4-8ac2d8903ff0","Sir Markvart von Aulitz",
"47323406-0e0a-4f0e-babb-4f8d4b24f7d9","Thunderstone",
"473a83f2-e34b-4cf2-8ae0-8a0e33eb87b6","Katherine",
"48136e07-2fe8-47ae-af70-e00102a8b0b9","Camping",
"49d8f31c-f10f-4497-b1db-764e5ae99ca8","Mine Leaseholders",
"4c0ce4cc-689a-4f92-b8a0-bf0de2c54bf2","Jewish Quarter in Kuttenberg",
"4c4453fb-d0e2-43e8-9a05-b5b62464b409","Gunpowder",
"4c7fcec4-0daf-47f6-8473-03d13ee5087a","Crime and Punishment",
"4c9a9491-cb87-46c4-985b-f37f1a2b2501","Combat Technique",
"4d06a3d0-c7b6-4959-9662-9ba9437c8e3c","Player - companion - dog",
"4d51ba41-2c10-4281-9308-fcfed1fe0276","Woman in a Man's World","Although you've been taking care of your whole family since you were little\, it's often difficult to make it in a male-dominated world. It's as if all the men expect you to just obediently stir the pot and have babies. Because a man's word carries more weight locally\, it's harder to persuade them of anything. You have a -2 penalty in Speech in conversations with men."
"4e2c4279-6b16-4a62-8ff2-3e989c6f8946","First Aid I","Enables you to use bandages."
"4e385c28-769a-4a19-a678-e61e19e5f930","Shepherds",
"4ed2a735-fe93-4111-af89-1e8932598be8","Tailors and Drapers",
"4eeded19-e917-4ae9-af73-d716e053378a","Priests",
"4f884fad-268c-4892-89f1-a3458ecc3749","Italian Court",
"4f8bdd50-36e4-4364-8ab8-bb2313ffc917","has_damaged_armor_debuff",
"519db599-76d4-4703-8c31-486fae00e473","test_recipe",
"539ec93b-2d70-4558-a1fe-a68b33f0ca0c","Konrad of Vechta",
"53cc1685-63c4-4c79-8dac-73a56242f23f","Toilets",
"5563df98-8153-44df-bad4-4eff58cb8f1c","Names and Surnames",
"55b0c75d-22b8-4cc0-99f4-059d05318234","Bylany",
"56eab3d1-5e03-4091-a4cc-a2403bcff69b","distract - companion",
"58c99fa7-5308-4563-bccb-437348a47b4f","Horse-riding",
"5a3fd8d6-a647-4343-9d61-6ff9d80d4212","Loretz",
"5b4fafc7-085d-44f2-95ed-171bb79f17da","Furniture",
"5c900b84-286f-43b8-be4f-3d5f53b15e40","Skeleton in the Tavern",
"5cd456bd-fa64-401d-8d2e-9a69e56f2b7d","Apothecaries",
"5ec8cc9f-b1dd-45b6-b846-b320cd367986","Player Theresa - companion - dog",
"5ef31fc4-244e-40ac-b088-03e5730ff5c1","Claustrophobia","When you were a child\, you got your head stuck inside a pail and couldn't get it off all day\, until your father took an axe to it. Ever since then\, you've had a fear of enclosed spaces. Wearing a helmet with the visor down makes you so anxious that your attacks are weakened."
"5f712362-63cd-4159-b9fe-e9933dcd8fd3","Schools",
"60435334-e158-429a-9a8d-89d418dd90e5","Italy",
"62611fd2-33c4-4e8a-b31d-a7c8ccde399e","St. Barbara's Cathedral",
"62a1ba24-53a2-4e3f-9160-33cbd5912af1","Trosky Region",
"62c6a774-2412-4a42-8f1c-ffdb76039fe8","Town Garrison",
"63067fb0-76d9-40bb-ae6c-d8f7627d24f7","Player Companion Immortality",
"63568d40-c0c4-4dcc-b43e-18fd620449ce","Millers",
"63a9291e-ed5e-4ab3-87f2-12d0494f10b8","Execution Place",
"6402905d-6cfa-4666-80bf-2a70b0b82bd1","Haemophilia","Like your father and his father before him\, you are afflicted with the family curse. All it takes is a scratch and you start to bleed like a stuck pig. Once it starts\, the bleeding is faster and is harder to stop."
"64485ae9-3a6d-4bd8-927e-c96a6727d3f8","Cumans",
"65be21cb-8e4f-4e23-bdd3-e65e7b68fa1e","Language and Literature",
"66ee5e70-730d-4d1a-a952-7f46590bbaee","Medieval Literature",
"684f8059-377f-42ec-a607-3927e3e3f58c","Churches",
"698d7c46-9c25-4f38-9907-3d52db536c5e","Italians at Sigismund's Court",
"6c62c41f-6b74-44f6-b566-5d1ac0d0425e","Nomads",
"6e91b970-4ab6-47ca-bed1-edb962261076","Crisis of the Late Middle Ages",
"703e2ddf-0b3f-42e3-9955-60953ce06ddb","Venoms and Poisons",
"70aa202d-c0ed-49f6-94df-21cc1cda7a42","Skalitz",
"70b2ef94-1a6b-4690-8acc-967573feca40","Healing Herbs",
"7282b98c-627d-48dc-a976-8e2bac3e2fb1","Land Army",
"734c075b-5354-4a72-b35c-21efa9c938cb","Armour",
"740a92fe-3db3-4783-b42f-bd43cde854df","Tournaments",
"742184a2-3cc8-49eb-a1a2-ec6b527b043f","Educated Women",
"759d2a63-8a83-45d4-8158-d0f4a9e8848f","Forgery",
"75cd2efe-4648-4161-a7c6-368f505b4d57","The Western Schism",
"76e6a383-9a9c-4e87-a75c-e4c968833d5f","Abductions of Wenceslas IV",
"788aaa24-f4d2-4b68-b4f5-6af1a921e72f","Black Chronicle",
"792d0de8-eee7-466e-9321-902967524574","Devils",
"7a398ef7-79d5-46c7-b598-f1811c902790","University",
"7a5f8665-78b2-49f4-91d9-70dacb9db978","Hospitals and Almshouses",
"7a920bbd-fda0-4027-bcd4-43a3b9042ad5","Sources of Light",
"7af7a28b-be5b-44b8-b44f-cd933bea2bf7","Tanners",
"7d11de17-847c-46b3-b4f1-79b6aa7cf68b","Slaughterhouse",
"7dca9b23-783d-41b4-9c07-59c3564ce660","The Abduction of Margrave Prokop",
"7de76b3e-0d80-4174-b031-4a616959497e","Apollonia",
"80825cd9-7d7b-440f-aa57-75807e83aed9","Always drunk",
"80b829ea-b5a3-4ac3-ac0e-e611716eb674","Pillory",
"815729ff-0dc4-4746-8fdd-d5e7c5d51b26","Weaponmaster I script",
"81c5d5ad-01bd-4f7b-a08f-71bb91f9ffaf","Ore Merchants",
"82dd4343-8faf-4dad-a96d-c6bdbd17c497","Journeymen and Apprentices",
"838339fc-c61b-4b75-9370-11b74b53158f","Jobst of Moravia",
"83d79374-903c-46ce-84a2-3f826e75f70f","Racing horse Companion",
"840f43d6-ff7b-416b-87e2-5fbaa8f221bb","Radzig Kobyla",
"84191018-df9a-4afb-b502-e753d53e671f","Old Kutna",
"8521c9ba-e8f9-4f3e-bd75-9f8a68ba061e","Executioners",
"855594e8-f71c-4e0e-8e17-7c922c380755","Armoursmiths",
"85b2b5a4-fac9-4463-ab91-ffb2d7ef7500","Scholar","Your momentary Reading level increased by 3. But your Strength and Warfare skills have each incurred a -1 penalty."
"86594607-3dbd-4ebf-a4f2-fa961d926799","Saint John's Eve",
"8952aeda-b15d-4253-864d-c9093b648608","Locks",
"8b861dc2-5fd0-4a15-aa78-3351bd862060","Morgue",
"8c76c38b-d4f8-4bb5-afec-170cbc9ae28a","Woods",
"8ce92f2a-f330-43ea-b53e-5f12c392d72e","John Sokol of Lamberg",
"8ced42ae-afe5-4739-9ae7-eb3374e95fa0","Weaponmaster II script",
"8de0320d-5080-4355-9aa6-d497151b5994","Kuttenberg Councillors",
"8e467c11-d262-4c80-a1f9-7ea875265308","Weaponmaster I meta",
"8ec08e6c-6f43-41e5-91ae-008952c15ee3","Semine",
"8ec2e96a-651e-4a4a-be51-b5b46eb952da","Dread steed Companion",
"90cce987-8878-442c-bf66-bfc1d539b28a","Johannes von Gelnhausen",
"912f7529-767e-4b3f-8246-d3fd73327bc0","Village",
"91bb2d0e-dfff-4ead-9c4b-cd79702115bc","Otto III von Bergow",
"92b0f7ae-0001-4ee7-a2bc-8418de7a4811","Drinking Water",
"94e23a88-cbbe-4f63-a02b-318ecb1d9fb8","Opatowitz",
"9533bcec-0ded-4263-9702-8d54e32ad058","Player - companion - horse",
"95616222-6542-4fc9-927b-17750001b54f","Warhorse Companion",
"95b4fb60-8e89-4499-af24-e32283ef50b2","Dogs and Cats",
"98ec77dc-d4f0-4669-bcc6-b2cfd7e31fc9","Army",
"991da35c-e3d7-47bc-a607-627645424049","Raborsch Fortress",
"9930a43e-789a-41ad-8396-b5ee0c3e7a78","lightImpactsVisibility",
"996f6baa-b380-483b-9fd3-df6f2ac13698","Distract","DLC - You can send a dog to lure a person away. (obsolete)"
"9a1e9047-b08d-48d9-be86-1de3c837d7bc","Heykal / Wild Man",
"9babbe52-36cb-455d-b36c-2b4d8d21c722","Food",
"9bfc70bb-0afe-45bf-bc03-2bc9c588d4eb","Minstrels and Musicians",
"9e52592e-769d-4146-8e9d-84d23f6dabf9","Blacksmiths",
"9ea485a9-97e8-4d1b-97a9-d911db6b75d5","Monks and Monastic Life",
"a1179d3e-67cb-48e2-b471-735631790616","has_damaged_weapon_debuff",
"a239ee84-7f22-403c-aa63-fdc66b3d340b","Metallurgy",
"a3ccba11-61b2-402e-8c6a-9e6a7c985fc0","The Concept of Honour",
"a4a05350-4353-4259-846c-3678909cc6af","Poland",
"a66149e3-71a7-440a-b287-60c23efbe6a9","Cuman Killer","You've killed so many Cumans that your reputation precedes you  - Cumans are afraid of you and there's a 50% greater chance they'll flee from combat with you. Your strikes against them will also be a lot more effective."
"a6742f6f-9cd7-4c10-af5e-229dc569fd9a","The Lords of Kunstadt",
"a80a08ab-0211-419e-ad19-8d10f0d2db6a","The Golden Age of Charles IV",
"aa714222-45de-4763-8fdb-e2bce5ad462d","Conciliation Crosses",
"aa725966-98eb-4db2-8cd5-ad3d43b13f14","Numbskull","Your mother dropped you on the head as a baby. She kissed it better and the bump soon faded\, but ever since then\, you're a little slow at getting the hang of things. This lowers your acquisition of experience."
"ab30ac89-3dfc-4afc-ab7b-fa49ac3415e1","Otto IV von Bergow",
"ace2b39c-fc2c-4a97-9726-c262e0541473","Kuttenberg",
"ad2d4107-9b6a-46db-b1cc-5e1258b1e423","Liturgy",
"adb9b74b-a55b-402e-a726-00b97522ae18","Farming",
"ae1553b7-9433-43a4-97be-1b20f19b97d5","Huntsmen",
"b06ac099-9cc2-42c0-ae86-b33b8ab53b33","Pschitoky",
"b3890081-841f-492f-8bdf-b3ae40f07694","Butchers",
"b3e2c5d0-a7d3-4eb0-991d-27b89a27cdd6","Synagogue",
"b4c56e39-f13b-4b2a-b0aa-0ceda4d7e727","Mercy kill",
"b549ff10-26c9-4cca-96a7-759f9178d65b","Weaponmaster II meta",
"b59a2f39-faf4-4a1d-88c2-c059dadc6abb","Shakes","When you were too little to know any better\, you fell into the well. It was hours before they heard you crying and got you out. Ever since then\, you get the shakes from time to time\, as if you were back again in the dark\, chilly well. Obviously\, that's not good for archery\, pickpocketing or lockpicking."
"b643c608-ab63-463b-9777-ea6c9a7cba31","Kunzlin Ruthard",
"b76f723d-b187-4661-b527-16beb6c9ba71","Grund",
"b83629b0-f173-48eb-ba75-432f67ec3f50","Bezoar",
"b8adc80a-7ce4-4923-bf69-f54bc3a32ff2","Nobility",
"b93eb1ce-34bf-4188-909a-03f2b56b40b7","Knighthood Training",
"b96bb32c-4cd7-4416-a124-69854c15571c","Head shots",
"b9aa28f1-ccbb-4c0c-9718-c218f01d749b","Consumption","You once caught a nasty chill and ended up with a persistent cough. Many thought you'd never survive\, but eventually you healed. Nevertheless\, since that time\, you don't breathe very well and your stamina regenerates more slowly."
"ba7354ea-e609-442a-8b71-33c807e5a994","Entertainment and Games",
"bc29793d-4f74-40a3-9c0f-4f5d81821f56","Pennants and Banners",
"bc66340b-c5e8-4d64-9a51-794b9cc4e682","Foreigners",
"bce94290-1e66-4e30-ad29-ee035a3deeb4","Jan Hus",
"be09500d-13ac-4810-ab58-a8956953ff2c","Danemark Mill",
"c0db80b8-123f-4531-a021-6abc3efbedca","Carts and Wagons",
"c1854a5e-daa5-48c5-ae70-712abcb5c46a","Rathouse and Town Hall",
"c3c4c774-5759-4e68-80fc-c70a295f183d","BS recipe - r_horseshoeRacing",
"c40fa7f7-a486-47da-a3de-5b02384b931c","Houses and Dwellings",
"c494f161-422a-4b5c-86ce-3043c514dfef","Mining Officials",
"c533c01d-a2bb-47e6-9aa2-928fdd0bfd2b","Burghers",
"c5abe66e-4989-4058-8c65-57545d25cb2b","Animal Husbandry",
"c5ce87a8-433d-483d-9d3d-754d766cdb59","Maleshov",
"c63bd90e-bd62-40e9-9bb4-8736f9a38e13","Jan Ptáček (Hans Capon)",
"c6c0f9b3-d193-47e5-87fe-95bc43f21406","Zimburg",
"c724eb62-bdb3-4888-8e3b-34eac85ce72b","Glissade","Your armour and shields will suffer 20% less wear and tear in combat."
"c8420025-210f-4d20-bedb-7c4acea0dd84","Prayers",
"c87664af-cdd9-4c47-8c59-17824b14479c","Safe Conduct",
"c9520013-df96-4b8c-8fa8-3b5a81847667","Murals",
"c9f2e81b-80eb-4b4e-b4e8-a3d3707524c2","Ringen",
"ca838416-bab6-4b87-8614-edac24c3e7f1","Beekeeping",
"cb42ba49-d375-4ddb-bf70-2717b4dbd2e3","Burglars and Robbers",
"cb7b1507-77dc-41a5-9cbd-6add9487928c","The Battle of Nicopolis",
"cb7d3b28-157a-49c2-baae-ad5e47483696","Ore tax",
"cb9c2cf9-66e9-4dbd-b8f1-54fd5b738ef0","Hunting",
"cba68de3-7546-4d45-8d5b-454cad40d83b","Merchants",
"cbb5eda6-b349-4b49-8db8-675145312b95","Amiable Customer",
"cbfe8abe-7fc9-4192-aed3-919051383706","Horschan",
"cc9b2714-a7b3-43f7-9674-2f26a5ae1cef","Chivalric Orders",
"cd1756c2-c873-4fb0-989a-b3017e4ee7ab","Horsenip_horse",
"cd5d6a7b-8be7-4e38-9ff0-b247d004103e","Wysoka",
"ce2fe289-4c26-45c0-803b-32627d288765","Tapeworm","When you've got an appetite\, you'll eat anything you can get your hands on. Folk say you eat enough for two. It's like you have a visitor in your guts who's eating you out of house and home. You get hungry faster\, so you have to eat more often."
"cf761fd6-197e-4593-92c0-3ec6211cc061","Old silver mining",
"cfc89b16-f3d2-4fb2-8978-858b64e14f80","Trosky Castle",
"d05ecea8-edc8-4ca9-a65d-2f37e852f99f","Latin",
"d092fbec-b011-479e-80db-7433bc55dacb","Bailiff and City Council",
"d141a526-0ade-40c9-8b10-1934aca7489d","Firearms",
"d1d2b402-8b12-40de-b9a2-e53c664426aa","Baptism",
"d2105041-120b-4c06-8e61-1948a5fdf65d","Somnambulant","You've always been a restless sleeper\, sometimes so much so that you get up from your bed and go walking. It's not unusual for you to wake up somewhere else than where you went to bed."
"d3d75e11-5ced-49cc-8c49-b8517dbb139a","Dry Devil",
"d482fcbf-72ad-4cdf-ac6a-4c6bb1486909","Suchdol",
"d566ca42-329c-4913-b10a-8b8f449647a3","Guilds and Crafts",
"d625cb71-305e-45bd-86fa-3113cb1851a6","Ecumenical Council",
"d6a15dfa-25df-4a42-8c00-d95f11694edf","Romani people",
"d9a87c38-75a4-43de-9e00-a01d41e1efe3","Scribe",
"dc744495-333c-458b-88b8-a4fbd5efcc67","Weapons",
"dcbe5794-5bd9-42dc-b232-0f387a668723","Jan Zizka",
"dce595c7-5d2b-4344-bae0-8a4a4e965b2a","Carpenters and Joiners",
"dd4260a9-158f-49b5-b0d0-6f93812c519f","BS recipe - r_horseshoeNoble",
"de1d052c-ee5f-4f4b-8247-9a729a416e1f","Rosa Ruthard",
"de7e49fc-301b-40fb-9d58-180fa3b6ee48","Player Theresa",
"df811a2e-2425-4e3a-b9e0-379327ed15c0","Roman Catholic Church",
"e090eb68-b408-4ae7-9698-7421762c210b","Kuttenberg Families",
"e1b86b90-ecda-4825-9b41-ccef658ea9ff","Fishermen",
"e23cee67-1fd9-487c-9012-7a11d961e938","Gord",
"e2907d0b-7d1f-4244-b5fb-3770e1bd8798","Malters and Brewers",
"e3d3f5b8-0772-493a-9f43-33270f9f533c","The Popes",
"e47198f9-6710-4513-b7ac-43e01288e3dd","Dugout Shelters",
"e4809754-0ced-4843-b4e3-1e3e6f9eb767","Maypole",
"e74b092b-8f95-468e-aaa0-8178a6342d5f","Money",
"e8284dca-72b8-412d-8699-ea52ba68908d","The Devil's Den",
"eb43dcb0-b723-4a39-9a68-2c9ac2638630","Garbage and Waste in Cities",
"eb95fa4d-6e36-40d5-8268-e6edd7bc39a2","Astrology",
"ecf06bb2-f5ff-4f40-a126-888df42d5965","Inquisition",
"edac71f9-fca7-496b-9fb4-2933cdd2098c","Greetings",
"ede2054e-2ebc-4210-a057-aeeb05ac8595","Nebakov",
"ee1bc867-b0c6-48ad-8192-b641b0c9e278","Duchy of Brabant",
"ef2039dd-c893-4eb2-b41e-2d84b4cc1117","Trial by Ordeal",
"f1c32c23-bcda-4d37-a6be-cdb4030b04e6","Farmer",
"f21034f8-fcea-4a79-983a-0dd9adbc99b8","BS recipe - r_horseshoeNomad",
"f4fac40b-39d4-4d4f-a453-31c42ab670fa","Pilgrimages",
"f52c2b84-9434-41d7-ad81-bd8cc5869ca2","Water Mills",
"f57d426c-28cf-4f67-83cc-a9fce88efac6","Women in the Middle Ages",
"f5eade31-0ecb-4d64-a190-eff5e30333b8","Rabstein",
"f6585ed6-2826-42c7-b3b5-8c50082f1a3f","Gravediggers",
"f66ef922-6f2b-4735-8af8-4ab5f17d7890","The Three States of Man",
"f761cc60-eec9-4b89-8acc-97da57f50eb5","Paganism",
"f811cd17-ba87-4d0c-a756-3a64405b578f","Golden Horde",
"f88633f3-ce65-4939-b424-ba6147208029","Zavish the Black of Garbow",
"f94de479-0aec-45e3-9743-a120f5076f93","Liturgical Items",
"fa299718-b1eb-4664-8769-25f82fb95de9","LimitSprint",
"fbedb426-410c-4614-952a-1086b6f6554f","Brittle Bones","Ever since you were little\, stairs and ladders have been your worst enemies. All it takes is a little fall and your bones break with an awful crack. You suffer much worse injuries than others when you fall."
"fc3c4d7a-40b6-40da-b9dc-468a9cffa516","Papal Legate",
"fc87570c-3c8e-4a8e-b457-b8d5681a2e9d","Popinjay Shoot",
"fd9f9913-f924-4e45-a3ba-ecc2dca9b150","Donor",
"fe543779-f290-428a-acd5-f99d19208e87","Folk Songs",
"ff1723f4-79fb-4d24-9cc6-78945f26a2a0","Ulrich Vavak of Neuhaus",
"fffd2b9b-188b-4dbd-8cd4-a57747cade77","Travel and Trade Abroad",
"010f8643-105c-447d-bc02-7e086a948a02","Shoulder Throw","After two direct punches\, you can flip your opponent to the ground with a punch from the right."
"03d70183-216b-428f-9f8c-e9b76882acdd","Elbow Uppercut","After two punches from the left\, finish your attack with a right elbow to the opponent's chin."
"04c2833f-a9e5-4b89-95a5-4ea32bcae12f","Crushing Blow","After an upper and then left strike\, finish with a strike from the right\, hitting your opponent in the face with the edge of your shield."
"05425c4c-16af-47d1-8fbf-a0d74a0b5c36","Lower Left","After a left and then right strike\, finish your attack with another left strike to slip past your opponent's weapon."
"065e82a4-2339-40bc-82ca-3ad76a6ae762","Left Hook","After a left and then a right punch\, you can finish the attack with another left punch to your opponent's face."
"08193537-25c5-41dc-b819-a61d1662c401","Hammer","After a right punch then a straight punch\, finish the attack with another right punch to the opponent's face."
"12c11e0d-dd87-41ee-9e02-43a96e13a71c","Knee Crusher","After an overhead slash then two quick left slashes\, finish with a strike from the right directly into the opponent's knee."
"16cc1b40-d9a6-4f6e-ab05-c4696853ed76","Crushing Blow","After an upper and then left strike\, finish with a strike from the right\, hitting your opponent in the face with the edge of your shield."
"17cf1cf8-278e-4b31-af19-a7804ea5f65e","Shield Deflect","After a right slash and two quick left slashes\, finish the attack with another right strike\, hitting the opponent hard in the ribs with your shield."
